signal,agg,signal_col,description,ret_col,lag_days,n_days,ic,ls_spread,cum_sign_ret,industry,industry_label,max_rank,horizon,horizon_label,label_obs_tweets
sig_attention,wmean,sig_attention_wmean,Influence × sign(Sentiment),ind_ret_20d,1,7,-0.043,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_views_weighted,sum,sig_views_weighted_sum,情绪 × log(views),ind_ret_20d,1,7,-0.1236,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_views_weighted,wmean,sig_views_weighted_wmean,情绪 × log(views),ind_ret_20d,1,7,-0.1236,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_original_post,sum,sig_original_post_sum,非转发帖 × Sentiment × Influence,ind_ret_20d,1,7,-0.1867,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_original_post,wmean,sig_original_post_wmean,非转发帖 × Sentiment × Influence,ind_ret_20d,1,7,-0.1867,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_momentum,wmean,sig_momentum_wmean,跟随情绪 × 影响力（非反转）,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_momentum,sum,sig_momentum_sum,跟随情绪 × 影响力（非反转）,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_baseline,sum,sig_baseline_sum,Sentiment × Influence（原版）,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_baseline,wmean,sig_baseline_wmean,Sentiment × Influence（原版）,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_top_rank_only,wmean,sig_top_rank_only_wmean,仅行业排名前3 KOL,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_momentum_daily,sum,sig_momentum_daily_sum,跟随行业情绪动量（非反转）,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_rank_weighted,wmean,sig_rank_weighted_wmean,Sentiment × Influence × Top排名权重,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_top_rank_only,sum,sig_top_rank_only_sum,仅行业排名前3 KOL,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_rank_weighted,sum,sig_rank_weighted_sum,Sentiment × Influence × Top排名权重,ind_ret_20d,1,7,-0.2614,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_strong_bear_only,sum,sig_strong_bear_only_sum,强看空 (s<-0.2) 反转,ind_ret_20d,1,7,-0.2948,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_strong_bear_only,wmean,sig_strong_bear_only_wmean,强看空 (s<-0.2) 反转,ind_ret_20d,1,7,-0.2948,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bull_only,sum,sig_bull_only_sum,仅看多情绪 × Influence,ind_ret_20d,1,7,-0.3661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bull_crowd,sum,sig_bull_crowd_sum,看多帖占比 × 情绪（拥挤做多，对照）,ind_ret_20d,1,7,-0.3661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bull_only,wmean,sig_bull_only_wmean,仅看多情绪 × Influence,ind_ret_20d,1,7,-0.3661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_sentiment_delta,sum,sig_sentiment_delta_sum,情绪相对5日均值突变 × 当日影响力,ind_ret_20d,1,5,-0.4508,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bear_bounce,wmean,sig_bear_bounce_wmean,仅明显看空帖反转（恐慌反弹）,ind_ret_20d,1,7,-0.4661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bear_bounce,sum,sig_bear_bounce_sum,仅明显看空帖反转（恐慌反弹）,ind_ret_20d,1,7,-0.4661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bear_crowd_strict,sum,sig_bear_crowd_strict_sum,严格恐慌：bear_ratio>0.5 才 bear_crowd,ind_ret_20d,1,7,-0.4661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bear_crowd,sum,sig_bear_crowd_sum,看空帖占比 × 情绪反转（恐慌反弹）,ind_ret_20d,1,7,-0.4661,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_net_crowd_contrarian,sum,sig_net_crowd_contrarian_sum,(看空占比−看多占比) × 情绪反转,ind_ret_20d,1,7,-0.5365,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_viral_contrarian,sum,sig_viral_contrarian_sum,高互动惊喜帖才做情绪反转,ind_ret_20d,1,7,-0.5939,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_viral_contrarian,wmean,sig_viral_contrarian_wmean,高互动惊喜帖才做情绪反转,ind_ret_20d,1,7,-0.5939,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bear_x_eng,sum,sig_bear_x_eng_sum,看空帖 × 互动惊喜 × 反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_bear_x_eng,wmean,sig_bear_x_eng_wmean,看空帖 × 互动惊喜 × 反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_disagreement,sum,sig_disagreement_sum,sig_disagreement,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_dispersion_contrarian,sum,sig_dispersion_contrarian_sum,高分歧日 × 情绪反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_dual_confirm_contra,sum,sig_dual_confirm_contra_sum,看空 + 高互动双重确认反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_dual_confirm_contra,wmean,sig_dual_confirm_contra_wmean,看空 + 高互动双重确认反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_nlp_lex_disagree,sum,sig_nlp_lex_disagree_sum,NLP 与词典情绪不一致时反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_nlp_lex_disagree,wmean,sig_nlp_lex_disagree_wmean,NLP 与词典情绪不一致时反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_rank1_contrarian,sum,sig_rank1_contrarian_sum,仅行业 #1 KOL 反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_rank1_contrarian,wmean,sig_rank1_contrarian_wmean,仅行业 #1 KOL 反转,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_rank1_momentum,sum,sig_rank1_momentum_sum,仅行业 #1 KOL 跟随,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_rank1_momentum,wmean,sig_rank1_momentum_wmean,仅行业 #1 KOL 跟随,ind_ret_20d,1,7,,,,ai_tools,AI 工具 / Agent,all,20d,20日,46
sig_attention_raw,sum,sig_attention_raw_sum,纯 Influence（无情绪）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_attention_raw,wmean,sig_attention_raw_wmean,纯 Influence（无情绪）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_attention,sum,sig_attention_sum,Influence × sign(Sentiment),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_attention,wmean,sig_attention_wmean,Influence × sign(Sentiment),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_baseline,sum,sig_baseline_sum,Sentiment × Influence（原版）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_baseline,wmean,sig_baseline_wmean,Sentiment × Influence（原版）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_bounce,sum,sig_bear_bounce_sum,仅明显看空帖反转（恐慌反弹）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_bounce,wmean,sig_bear_bounce_wmean,仅明显看空帖反转（恐慌反弹）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_crowd_strict,sum,sig_bear_crowd_strict_sum,严格恐慌：bear_ratio>0.5 才 bear_crowd,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_crowd,sum,sig_bear_crowd_sum,看空帖占比 × 情绪反转（恐慌反弹）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_only,sum,sig_bear_only_sum,仅看空情绪 × Influence,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_only,wmean,sig_bear_only_wmean,仅看空情绪 × Influence,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_x_eng,sum,sig_bear_x_eng_sum,看空帖 × 互动惊喜 × 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bear_x_eng,wmean,sig_bear_x_eng_wmean,看空帖 × 互动惊喜 × 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_crowd,sum,sig_bull_crowd_sum,看多帖占比 × 情绪（拥挤做多，对照）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_fade,sum,sig_bull_fade_sum,仅明显看多帖反转（拥挤做多）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_fade,wmean,sig_bull_fade_wmean,仅明显看多帖反转（拥挤做多）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_only,sum,sig_bull_only_sum,仅看多情绪 × Influence,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_only,wmean,sig_bull_only_wmean,仅看多情绪 × Influence,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_x_eng,sum,sig_bull_x_eng_sum,看多帖 × 互动惊喜（对照）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_bull_x_eng,wmean,sig_bull_x_eng_wmean,看多帖 × 互动惊喜（对照）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_consensus_contrarian,sum,sig_consensus_contrarian_sum,行业共识情绪反转（|均值|×影响力）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_orig,sum,sig_contrarian_orig_sum,仅原创帖（非 RT）反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_orig,wmean,sig_contrarian_orig_wmean,仅原创帖（非 RT）反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian,sum,sig_contrarian_sum,−Sentiment × Influence（反转）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_top3,sum,sig_contrarian_top3_sum,仅Top3 KOL的反转信号（日频 sum）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_top3,wmean,sig_contrarian_top3_wmean,仅Top3 KOL的反转信号（日频 sum）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_views,sum,sig_contrarian_views_sum,反转 × log(views),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_views,wmean,sig_contrarian_views_wmean,反转 × log(views),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian,wmean,sig_contrarian_wmean,−Sentiment × Influence（反转）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_x_viral,sum,sig_contrarian_x_viral_sum,反转 × 互动惊喜度（连续加权）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_contrarian_x_viral,wmean,sig_contrarian_x_viral_wmean,反转 × 互动惊喜度（连续加权）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_disagreement,sum,sig_disagreement_sum,sig_disagreement,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_dispersion_contrarian,sum,sig_dispersion_contrarian_sum,高分歧日 × 情绪反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_dual_confirm_contra,sum,sig_dual_confirm_contra_sum,看空 + 高互动双重确认反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_dual_confirm_contra,wmean,sig_dual_confirm_contra_wmean,看空 + 高互动双重确认反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_engagement,sum,sig_engagement_sum,情绪 × 相对自身互动惊喜度,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_engagement,wmean,sig_engagement_wmean,情绪 × 相对自身互动惊喜度,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_extreme_contrarian,sum,sig_extreme_contrarian_sum,仅极端情绪帖（|s|≥0.2）反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_extreme_contrarian,wmean,sig_extreme_contrarian_wmean,仅极端情绪帖（|s|≥0.2）反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_imbalance_contrarian,sum,sig_imbalance_contrarian_sum,情绪方向 × 影响力反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_imbalance_contrarian,wmean,sig_imbalance_contrarian_wmean,情绪方向 × 影响力反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_kol_breadth_contrarian,sum,sig_kol_breadth_contrarian_sum,参与 KOL 数 × 情绪反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_momentum_daily,sum,sig_momentum_daily_sum,跟随行业情绪动量（非反转）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_momentum,sum,sig_momentum_sum,跟随情绪 × 影响力（非反转）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_momentum,wmean,sig_momentum_wmean,跟随情绪 × 影响力（非反转）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_net_crowd_contrarian,sum,sig_net_crowd_contrarian_sum,(看空占比−看多占比) × 情绪反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_nlp_lex_disagree,sum,sig_nlp_lex_disagree_sum,NLP 与词典情绪不一致时反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_nlp_lex_disagree,wmean,sig_nlp_lex_disagree_wmean,NLP 与词典情绪不一致时反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_nlp_minus_lex,sum,sig_nlp_minus_lex_sum,NLP 与词典差 × 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_nlp_minus_lex,wmean,sig_nlp_minus_lex_wmean,NLP 与词典差 × 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_original_post,sum,sig_original_post_sum,非转发帖 × Sentiment × Influence,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_original_post,wmean,sig_original_post_wmean,非转发帖 × Sentiment × Influence,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_post_burst_contrarian,sum,sig_post_burst_contrarian_sum,发帖密集日 × 情绪反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rank1_contrarian,sum,sig_rank1_contrarian_sum,仅行业 #1 KOL 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rank1_contrarian,wmean,sig_rank1_contrarian_wmean,仅行业 #1 KOL 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rank1_momentum,sum,sig_rank1_momentum_sum,仅行业 #1 KOL 跟随,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rank1_momentum,wmean,sig_rank1_momentum_wmean,仅行业 #1 KOL 跟随,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rank_weighted,sum,sig_rank_weighted_sum,Sentiment × Influence × Top排名权重,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rank_weighted,wmean,sig_rank_weighted_wmean,Sentiment × Influence × Top排名权重,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rt_contrarian,sum,sig_rt_contrarian_sum,仅转发帖反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_rt_contrarian,wmean,sig_rt_contrarian_wmean,仅转发帖反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_sentiment_delta_contra,sum,sig_sentiment_delta_contra_sum,情绪突变反转 × 影响力,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_sentiment_delta,sum,sig_sentiment_delta_sum,情绪相对5日均值突变 × 当日影响力,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_sentiment_x_likes,sum,sig_sentiment_x_likes_sum,Sentiment × log(1+likes),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_sentiment_x_likes,wmean,sig_sentiment_x_likes_wmean,Sentiment × log(1+likes),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_strong_bear_only,sum,sig_strong_bear_only_sum,强看空 (s<-0.2) 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_strong_bear_only,wmean,sig_strong_bear_only_wmean,强看空 (s<-0.2) 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_strong_bull_fade,sum,sig_strong_bull_fade_sum,强看多 (s>0.2) 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_strong_bull_fade,wmean,sig_strong_bull_fade_wmean,强看多 (s>0.2) 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_surprise_contrarian,sum,sig_surprise_contrarian_sum,相对该 KOL 历史情绪的意外 × 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_surprise_contrarian,wmean,sig_surprise_contrarian_wmean,相对该 KOL 历史情绪的意外 × 反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_top_rank_only,sum,sig_top_rank_only_sum,仅行业排名前3 KOL,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_top_rank_only,wmean,sig_top_rank_only_wmean,仅行业排名前3 KOL,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_unanimity_contrarian,sum,sig_unanimity_contrarian_sum,低分歧时加强反转（一致预期）,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_views_weighted,sum,sig_views_weighted_sum,情绪 × log(views),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_views_weighted,wmean,sig_views_weighted_wmean,情绪 × log(views),ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_viral_contrarian,sum,sig_viral_contrarian_sum,高互动惊喜帖才做情绪反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_viral_contrarian,wmean,sig_viral_contrarian_wmean,高互动惊喜帖才做情绪反转,ind_ret_20d,1,0,,,,consumer_tech,消费科技,all,20d,20日,46
sig_nlp_minus_lex,sum,sig_nlp_minus_lex_sum,NLP 与词典差 × 反转,ind_ret_20d,1,8,0.8117,,,crypto,加密,all,20d,20日,46
sig_attention_raw,sum,sig_attention_raw_sum,纯 Influence（无情绪）,ind_ret_20d,1,8,0.7603,,,crypto,加密,all,20d,20日,46
sig_sentiment_delta,sum,sig_sentiment_delta_sum,情绪相对5日均值突变 × 当日影响力,ind_ret_20d,1,6,0.7505,,,crypto,加密,all,20d,20日,46
sig_post_burst_contrarian,sum,sig_post_burst_contrarian_sum,发帖密集日 × 情绪反转,ind_ret_20d,1,8,0.742,,,crypto,加密,all,20d,20日,46
sig_rt_contrarian,sum,sig_rt_contrarian_sum,仅转发帖反转,ind_ret_20d,1,8,0.7205,,,crypto,加密,all,20d,20日,46
sig_bear_bounce,sum,sig_bear_bounce_sum,仅明显看空帖反转（恐慌反弹）,ind_ret_20d,1,8,0.6926,,,crypto,加密,all,20d,20日,46
sig_dispersion_contrarian,sum,sig_dispersion_contrarian_sum,高分歧日 × 情绪反转,ind_ret_20d,1,8,0.6196,,,crypto,加密,all,20d,20日,46
sig_disagreement,sum,sig_disagreement_sum,sig_disagreement,ind_ret_20d,1,8,0.5859,,,crypto,加密,all,20d,20日,46
sig_contrarian,sum,sig_contrarian_sum,−Sentiment × Influence（反转）,ind_ret_20d,1,8,0.5483,,,crypto,加密,all,20d,20日,46
sig_bull_x_eng,wmean,sig_bull_x_eng_wmean,看多帖 × 互动惊喜（对照）,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_views_weighted,sum,sig_views_weighted_sum,情绪 × log(views),ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_sentiment_x_likes,wmean,sig_sentiment_x_likes_wmean,Sentiment × log(1+likes),ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_sentiment_x_likes,sum,sig_sentiment_x_likes_sum,Sentiment × log(1+likes),ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_original_post,wmean,sig_original_post_wmean,非转发帖 × Sentiment × Influence,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_original_post,sum,sig_original_post_sum,非转发帖 × Sentiment × Influence,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_engagement,sum,sig_engagement_sum,情绪 × 相对自身互动惊喜度,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_engagement,wmean,sig_engagement_wmean,情绪 × 相对自身互动惊喜度,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_bull_x_eng,sum,sig_bull_x_eng_sum,看多帖 × 互动惊喜（对照）,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_bull_only,wmean,sig_bull_only_wmean,仅看多情绪 × Influence,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_attention,wmean,sig_attention_wmean,Influence × sign(Sentiment),ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_bull_only,sum,sig_bull_only_sum,仅看多情绪 × Influence,ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_views_weighted,wmean,sig_views_weighted_wmean,情绪 × log(views),ind_ret_20d,1,8,0.5414,,,crypto,加密,all,20d,20日,46
sig_extreme_contrarian,sum,sig_extreme_contrarian_sum,仅极端情绪帖（|s|≥0.2）反转,ind_ret_20d,1,8,0.5036,,,crypto,加密,all,20d,20日,46
sig_strong_bear_only,sum,sig_strong_bear_only_sum,强看空 (s<-0.2) 反转,ind_ret_20d,1,8,0.5036,,,crypto,加密,all,20d,20日,46
sig_nlp_minus_lex,wmean,sig_nlp_minus_lex_wmean,NLP 与词典差 × 反转,ind_ret_20d,1,8,0.4965,,,crypto,加密,all,20d,20日,46
sig_bear_crowd_strict,sum,sig_bear_crowd_strict_sum,严格恐慌：bear_ratio>0.5 才 bear_crowd,ind_ret_20d,1,8,0.4036,,,crypto,加密,all,20d,20日,46
sig_bear_crowd,sum,sig_bear_crowd_sum,看空帖占比 × 情绪反转（恐慌反弹）,ind_ret_20d,1,8,0.4036,,,crypto,加密,all,20d,20日,46
sig_net_crowd_contrarian,sum,sig_net_crowd_contrarian_sum,(看空占比−看多占比) × 情绪反转,ind_ret_20d,1,8,0.2582,,,crypto,加密,all,20d,20日,46
sig_baseline,wmean,sig_baseline_wmean,Sentiment × Influence（原版）,ind_ret_20d,1,8,0.2331,,,crypto,加密,all,20d,20日,46
sig_rank_weighted,wmean,sig_rank_weighted_wmean,Sentiment × Influence × Top排名权重,ind_ret_20d,1,8,0.2331,,,crypto,加密,all,20d,20日,46
sig_momentum,wmean,sig_momentum_wmean,跟随情绪 × 影响力（非反转）,ind_ret_20d,1,8,0.2331,,,crypto,加密,all,20d,20日,46
sig_contrarian_x_viral,sum,sig_contrarian_x_viral_sum,反转 × 互动惊喜度（连续加权）,ind_ret_20d,1,8,0.2312,,,crypto,加密,all,20d,20日,46
sig_consensus_contrarian,sum,sig_consensus_contrarian_sum,行业共识情绪反转（|均值|×影响力）,ind_ret_20d,1,8,0.2159,,,crypto,加密,all,20d,20日,46
sig_surprise_contrarian,wmean,sig_surprise_contrarian_wmean,相对该 KOL 历史情绪的意外 × 反转,ind_ret_20d,1,8,0.2136,,,crypto,加密,all,20d,20日,46
sig_unanimity_contrarian,sum,sig_unanimity_contrarian_sum,低分歧时加强反转（一致预期）,ind_ret_20d,1,8,0.2046,,,crypto,加密,all,20d,20日,46
sig_surprise_contrarian,sum,sig_surprise_contrarian_sum,相对该 KOL 历史情绪的意外 × 反转,ind_ret_20d,1,8,0.1286,,,crypto,加密,all,20d,20日,46
sig_bear_only,wmean,sig_bear_only_wmean,仅看空情绪 × Influence,ind_ret_20d,1,8,0.0952,,,crypto,加密,all,20d,20日,46
sig_bear_bounce,wmean,sig_bear_bounce_wmean,仅明显看空帖反转（恐慌反弹）,ind_ret_20d,1,8,0.0346,,,crypto,加密,all,20d,20日,46
sig_imbalance_contrarian,wmean,sig_imbalance_contrarian_wmean,情绪方向 × 影响力反转,ind_ret_20d,1,8,-0.0864,,,crypto,加密,all,20d,20日,46
sig_rt_contrarian,wmean,sig_rt_contrarian_wmean,仅转发帖反转,ind_ret_20d,1,8,-0.0952,,,crypto,加密,all,20d,20日,46
sig_strong_bear_only,wmean,sig_strong_bear_only_wmean,强看空 (s<-0.2) 反转,ind_ret_20d,1,8,-0.1093,,,crypto,加密,all,20d,20日,46
sig_extreme_contrarian,wmean,sig_extreme_contrarian_wmean,仅极端情绪帖（|s|≥0.2）反转,ind_ret_20d,1,8,-0.1093,,,crypto,加密,all,20d,20日,46
sig_kol_breadth_contrarian,sum,sig_kol_breadth_contrarian_sum,参与 KOL 数 × 情绪反转,ind_ret_20d,1,8,-0.2331,,,crypto,加密,all,20d,20日,46
sig_contrarian,wmean,sig_contrarian_wmean,−Sentiment × Influence（反转）,ind_ret_20d,1,8,-0.2331,,,crypto,加密,all,20d,20日,46
sig_contrarian_x_viral,wmean,sig_contrarian_x_viral_wmean,反转 × 互动惊喜度（连续加权）,ind_ret_20d,1,8,-0.3231,,,crypto,加密,all,20d,20日,46
sig_attention,sum,sig_attention_sum,Influence × sign(Sentiment),ind_ret_20d,1,8,-0.5174,,,crypto,加密,all,20d,20日,46
sig_contrarian_orig,sum,sig_contrarian_orig_sum,仅原创帖（非 RT）反转,ind_ret_20d,1,8,-0.5414,,,crypto,加密,all,20d,20日,46
sig_contrarian_views,sum,sig_contrarian_views_sum,反转 × log(views),ind_ret_20d,1,8,-0.5414,,,crypto,加密,all,20d,20日,46
